Date,Open,High,Low,Close,Volume
02/09/13,247,249.800003,245.899994,246.850006,163673
03/09/13,247.800003,249.449997,237,239.350006,515401
04/09/13,237,238.699997,233.199997,236.5,673717
05/09/13,237.699997,244.149994,237.699997,242.600006,133896
06/09/13,242.600006,245.949997,239,241.300003,707301
10/09/13,242,245.899994,242,243.699997,163321
11/09/13,244.100006,250.949997,243,244.949997,508661
12/09/13,246,248.699997,239.100006,240.100006,228223
13/09/13,239.899994,248,237.5,247.600006,262842
16/09/13,251,251,243.149994,244.25,380081
17/09/13,243,244.399994,241.5,242.949997,135556
18/09/13,244,245.600006,240.800003,243.100006,170508
19/09/13,246.899994,253.600006,244.25,251.449997,454873
20/09/13,251.5,255,245.5,248.75,471360
23/09/13,247.399994,249.800003,241.550003,242.350006,385527
24/09/13,242.449997,244.699997,240.600006,243.350006,71728
25/09/13,243.5,245.149994,239.600006,243.100006,148316
26/09/13,244.949997,244.949997,241,241.800003,152892
27/09/13,242.5,244.600006,239.350006,240.25,78497
30/09/13,238.050003,239.899994,237.050003,237.899994,208833
01/10/13,238.5,240.949997,236.050003,240.199997,185493
03/10/13,240,242.699997,239.5,241.899994,314526
04/10/13,242,243.600006,240,241.600006,417708
07/10/13,240.800003,242.800003,239.949997,241.899994,460811
08/10/13,241.550003,244.800003,241.550003,242.350006,146086
09/10/13,241.899994,243.949997,241,242.649994,127966
10/10/13,243.850006,252.949997,240.5,251.5,870252
11/10/13,254,254.399994,247.449997,248.550003,525708
14/10/13,249,251.399994,245.75,246.800003,201055
15/10/13,246.149994,251.300003,243.399994,244.600006,253706
17/10/13,242.5,251.949997,242.5,249.050003,474462
18/10/13,249.050003,251,247,247.399994,223227
21/10/13,248.850006,255.800003,247.050003,254.100006,371766
22/10/13,255,262.5,254.899994,258.75,719174
23/10/13,260.149994,263.5,258.049988,262.649994,441229
24/10/13,263,266.100006,261,263.049988,456137
25/10/13,263,263.049988,260,261.049988,115587
28/10/13,263.149994,266,261,263.049988,398464
29/10/13,264.700012,268.25,260.5,264.450012,226107
30/10/13,265.950012,266.600006,260.700012,262.200012,127520
31/10/13,260.600006,270,259.149994,267.899994,397843
01/11/13,264.799988,275,264.799988,269.100006,399230
05/11/13,273,278,268.100006,272.350006,319399
06/11/13,272.149994,274.899994,268.100006,269.899994,200759
07/11/13,271.5,274.399994,269.25,270.700012,580772
08/11/13,274,274,268.149994,270,117947
11/11/13,273.899994,273.899994,261.549988,266.049988,900823
12/11/13,262.049988,273.200012,259.75,270.25,1049496
13/11/13,268,273.899994,266.649994,272.399994,315224
14/11/13,272.100006,278.700012,272.100006,276.450012,539184
18/11/13,278.049988,281.799988,276.100006,280.850006,527480
19/11/13,280,283,277.700012,280.700012,465766
20/11/13,282.649994,282.649994,278,279.450012,579157
21/11/13,279.049988,283.700012,277.149994,279.75,580333
22/11/13,280.149994,281.950012,279,280.200012,480584
25/11/13,281,285.600006,280.200012,281.149994,527891
26/11/13,281.149994,283.799988,277.5,279.149994,126928
27/11/13,279,279.899994,270.600006,271.799988,194959
28/11/13,273.399994,282,271.399994,273.100006,529209
29/11/13,270.049988,279.350006,270.049988,277.899994,204880
02/12/13,279.350006,279.899994,274.899994,276.899994,117645
03/12/13,279.5,279.5,273.799988,275.600006,82742
04/12/13,274,280.649994,271.350006,273.850006,250222
05/12/13,274.200012,277.799988,272,272.799988,146599
06/12/13,274.5,275,270.200012,271.600006,163705
09/12/13,279.799988,279.799988,273,274.549988,227171
10/12/13,278.25,278.850006,270.899994,271.700012,228138
11/12/13,273.25,276.100006,271,275.399994,252427
12/12/13,275,275,267.100006,268.700012,164101
13/12/13,268,270.899994,263.5,267.5,202202
16/12/13,269.850006,269.850006,257,264.25,250317
17/12/13,266,270.350006,261.799988,263.200012,146553
18/12/13,263.149994,266,260.600006,263.5,131639
19/12/13,264.549988,265.850006,263.100006,263.649994,189407
20/12/13,263.049988,268.049988,262.149994,266.899994,210353
23/12/13,266,273.25,265,268.899994,316952
24/12/13,270,276.700012,268.149994,272.899994,342211
26/12/13,273,276.700012,269.450012,270.950012,184207
27/12/13,270.950012,276.149994,268.5,273.850006,215741
30/12/13,273.850006,276,271.200012,272.649994,123537
31/12/13,274,279.200012,273.25,274.899994,302335
01/01/14,276.799988,279,274.799988,276.399994,181911
02/01/14,275,279.5,266.5,268.799988,201466
03/01/14,265.649994,270,263,265.899994,184088
06/01/14,267,267,263.25,265,94459
07/01/14,265.549988,267.899994,262.200012,263.799988,68603
08/01/14,265.25,271.899994,263.299988,269.950012,242306
09/01/14,267.100006,270.950012,266.600006,268.450012,146841
10/01/14,269.5,271.899994,263.100006,264.850006,146355
13/01/14,264.850006,267.899994,261,263.200012,96160
14/01/14,263,263.950012,261.450012,262.299988,103947
15/01/14,263.600006,263.899994,260.600006,263.200012,127422
16/01/14,264.700012,266.700012,260.100006,261.399994,83727
17/01/14,261.5,263.5,259.299988,260.149994,78804
20/01/14,261.350006,261.5,257.5,259.850006,110958
21/01/14,259.899994,265.799988,259.899994,264.899994,125002
22/01/14,265.299988,270.5,264.600006,268.5,345372
23/01/14,269.700012,270.149994,263,263.850006,218876
24/01/14,265,265,261,262.350006,102900
27/01/14,260,260.799988,248.399994,249.949997,425761
28/01/14,250,253.449997,244.199997,248.899994,403956
29/01/14,255,255.5,249,255,341757
30/01/14,252,259.399994,252,255.5,213504
31/01/14,255,263.899994,254.399994,262.600006,147621
03/02/14,262.600006,265,256.149994,264.100006,265792
04/02/14,253,260,252.399994,258.799988,488517
05/02/14,258,260.899994,251.100006,254.75,308776
06/02/14,257.399994,257.399994,252.149994,255.699997,229483
07/02/14,258.950012,268.25,251.699997,267.399994,330341
10/02/14,269.799988,272.899994,261.299988,270.299988,251182
11/02/14,272,274.399994,268.5,273,330245
12/02/14,274,274.5,270.049988,272.149994,112511
13/02/14,270,271.700012,267.149994,269.5,85977
14/02/14,270,270.549988,264.399994,267.100006,83385
17/02/14,267.299988,272.799988,265,270.600006,149542
18/02/14,269.850006,273,268.350006,269.100006,126486
19/02/14,269.600006,269.899994,264.649994,265.649994,98962
20/02/14,267.399994,267.899994,261,266.100006,208252
21/02/14,266,270,266,268.100006,93083
24/02/14,269,271.350006,266,270.149994,69527
25/02/14,270.600006,274,269,270.450012,181695
26/02/14,271,271.799988,265,268.950012,139477
28/02/14,268.950012,271.100006,264.950012,267.850006,166394
03/03/14,267.5,268.950012,264.399994,266.5,160561
04/03/14,267,293.799988,267,287.600006,3562556
05/03/14,289.799988,292.700012,285.799988,290.350006,1252752
06/03/14,290.350006,301.899994,288.350006,291.399994,1378107
07/03/14,292.149994,294.200012,283.100006,285.850006,534388
10/03/14,284.950012,293.399994,284,286.049988,340544
11/03/14,288,298,285,285.700012,543156
12/03/14,285.100006,290.899994,282.75,284.549988,318198
13/03/14,284.950012,288.5,277,278.850006,220355
14/03/14,279.700012,283.399994,275,277.700012,382256
18/03/14,278,282.100006,278,280.450012,207418
19/03/14,281.399994,287.25,279,284.350006,375837
20/03/14,284,286,275.799988,277.049988,203806
21/03/14,275.700012,279.399994,273.25,274.450012,406700
22/03/14,null,null,null,null,null
24/03/14,276,278.600006,275,276.5,201942
25/03/14,275.600006,284.149994,275.600006,280.5,374680
26/03/14,281,284,278,280.600006,346847
27/03/14,278.100006,283,276.100006,277.649994,526937
28/03/14,277.649994,286.950012,277.649994,286.200012,536998
31/03/14,288,292.100006,284.100006,287.200012,391016
01/04/14,288.200012,294,283.149994,292.700012,477727
02/04/14,294.5,295.950012,287.549988,288.799988,549034
03/04/14,290.799988,292,280.100006,285.100006,302500
04/04/14,283,286.600006,282,283,284280
07/04/14,283.899994,287.450012,279.649994,283.100006,275646
09/04/14,284.399994,286.5,281.299988,283.600006,408973
10/04/14,284,290.649994,283.899994,285.399994,686545
11/04/14,284.5,293.5,283.549988,288,742913
15/04/14,289.700012,290,278,281.450012,358337
16/04/14,281.450012,286.399994,279.700012,280.5,255901
17/04/14,280.5,283.75,279.5,281.799988,309807
21/04/14,284.600006,286.350006,282.5,285.25,237833
22/04/14,286.950012,291.899994,286,288.200012,698571
23/04/14,290.25,291.799988,282.350006,283.649994,524238
24/04/14,283.649994,283.649994,283.649994,283.649994,0
25/04/14,284.75,288.25,280.700012,282.549988,336573
28/04/14,282.950012,299.5,280.950012,295.850006,1560982
29/04/14,299.950012,302.799988,292,294.100006,1544104
30/04/14,295,298.399994,282.899994,284.350006,505674
02/05/14,287.850006,287.850006,282.100006,283.600006,294292
05/05/14,284,288,282.5,284.100006,274178
06/05/14,285.5,287.799988,283.200012,283.899994,611279
07/05/14,285,287.700012,284,285.75,384881
08/05/14,284.200012,289.299988,284.200012,287.200012,459571
09/05/14,289.700012,293,287,291.450012,816576
12/05/14,293.200012,293.5,289.899994,290.850006,473014
13/05/14,291.5,297.700012,290.75,294.399994,555322
14/05/14,291.649994,308.399994,291.649994,306.799988,1577981
15/05/14,308,309.600006,288.600006,292.399994,910292
16/05/14,296.5,301,289.450012,291.299988,1109432
19/05/14,294.049988,305.299988,294,302.450012,1196433
20/05/14,305.350006,323.850006,305.350006,313.600006,2140257
21/05/14,317,323.399994,310.299988,315.100006,1332601
22/05/14,318.899994,321,314.200012,315.200012,640381
23/05/14,317.25,324.950012,316.899994,320.850006,1285844
26/05/14,323.899994,329.600006,305.25,314.450012,1527701
27/05/14,319.5,319.5,310.100006,316,669625
28/05/14,319,326.399994,314,321.600006,823584
29/05/14,324.299988,324.299988,313,314.5,1117965
30/05/14,315,321.5,300,303.5,1447869
02/06/14,305,307,298.25,300.950012,803268
03/06/14,301.450012,310.450012,300.950012,309.25,1046161
04/06/14,308,319.600006,308,317.850006,1563688
05/06/14,319.049988,327.100006,315.5,321.549988,863010
06/06/14,321.049988,342.399994,321.049988,335.799988,1835144
09/06/14,337,347.899994,332.100006,341.799988,1580211
10/06/14,342.700012,343.299988,333,337.149994,666050
11/06/14,339.100006,339.899994,325.75,329.399994,429047
12/06/14,327,337,326.549988,329.700012,395178
13/06/14,332.700012,334.100006,316,319.149994,389614
16/06/14,319.149994,324.450012,306.049988,322,480085
17/06/14,322,339,319.5,337,862927
18/06/14,337,340.850006,328.100006,334.100006,804489
19/06/14,332.25,342,326,329.799988,633147
20/06/14,326.5,333.25,324.200012,326.75,237867
23/06/14,328.850006,333,325.549988,328.75,375450
24/06/14,328.899994,339.5,328.350006,337.799988,716027
25/06/14,336.5,340,333.149994,334.700012,652304
26/06/14,334.950012,336.799988,327.799988,328.950012,1108233
27/06/14,330.049988,332.700012,325,327,449605
30/06/14,326.5,346,326.5,343.850006,1067512
01/07/14,346.899994,348.899994,340.149994,341.450012,676892
02/07/14,343,355.100006,340.049988,352.549988,1216243
03/07/14,354.100006,355.600006,340.649994,342.25,839232
04/07/14,344.5,354.799988,339.25,351.549988,1017025
07/07/14,351.899994,353.399994,346.5,348.549988,481073
08/07/14,347.399994,350.600006,325,328.600006,627986
09/07/14,328,335.5,324.950012,328.399994,497372
10/07/14,329.5,337.350006,321.149994,332.350006,936812
11/07/14,332.5,333.399994,320.100006,322.600006,531055
14/07/14,319.399994,331.799988,318,328.549988,410408
15/07/14,329.299988,333.399994,326.600006,331.049988,370122
16/07/14,331,340.649994,330.149994,338,721054
17/07/14,338,359.399994,334.200012,338.850006,593864
18/07/14,338.899994,342.899994,333.600006,338.950012,641364
21/07/14,338.149994,346.25,338,339.75,569572
22/07/14,342.100006,343.850006,337,342.450012,339856
23/07/14,345,346.899994,341.200012,344.850006,589780
24/07/14,345.549988,348.950012,343.299988,346.100006,767722
25/07/14,347.049988,348.399994,337.100006,340.75,415324
28/07/14,341.5,342.899994,333.899994,336.149994,307725
30/07/14,336.149994,342.700012,330.450012,341.75,457729
31/07/14,340.049988,349.5,338.549988,347.200012,908693
01/08/14,343.799988,349.5,342.25,347.149994,515176
04/08/14,346.299988,367.799988,346.299988,363.799988,1384440
05/08/14,365,376.700012,352.100006,374.350006,2985280
06/08/14,377,389.399994,375.5,376.799988,3018904
07/08/14,377.5,385.149994,377,379.950012,1090898
08/08/14,367.700012,367.950012,358.649994,363.5,1380269
11/08/14,365.299988,370.799988,360.350006,365.75,650530
12/08/14,366,368.700012,360.399994,363.700012,887737
13/08/14,360.100006,368,353.100006,359.5,1003907
14/08/14,360.25,365,359.049988,361.049988,840360
18/08/14,360,375.25,358.5,374.149994,846830
19/08/14,376.5,379.399994,371.649994,372.200012,1031429
20/08/14,375.200012,376.399994,370.950012,375.149994,500042
21/08/14,375,381.649994,373.100006,374.299988,866474
22/08/14,374.700012,377.950012,367.299988,370.799988,697939
25/08/14,375,378.600006,371.75,372.799988,533139
26/08/14,373,375.5,369.25,370.899994,327636
27/08/14,372.5,375.649994,369.549988,374.649994,406422
28/08/14,376,380.75,373.299988,376.950012,1089115
01/09/14,377.399994,399,377,397.799988,1251952
02/09/14,400,402.700012,394.200012,400,1246196
03/09/14,399,412.25,394,407.25,774197
04/09/14,410.25,418.399994,402,414.850006,1265111
05/09/14,416.399994,417.700012,405.149994,414.200012,694636
08/09/14,416.899994,422.549988,411.899994,417.75,623581
09/09/14,419.899994,419.899994,408.450012,411.5,910677
10/09/14,410,414.950012,406,410.100006,851511
11/09/14,410,414,406.25,407.299988,779267
12/09/14,407,415.950012,406.149994,409.75,744715
15/09/14,412.700012,412.700012,401.600006,403.100006,559222
16/09/14,402,407.5,384.850006,388.450012,747383
17/09/14,389,394,378.149994,392.600006,496209
18/09/14,389,404.399994,387,399,477158
19/09/14,404.899994,409,394.399994,396.649994,946812
22/09/14,395.049988,402.850006,391.799988,399.600006,411419
23/09/14,401.850006,401.850006,384.200012,387.299988,614037
24/09/14,383.399994,387.899994,378.25,381.899994,397819
25/09/14,381,383.850006,371,373.649994,830919
26/09/14,372.100006,384.899994,372.100006,382.5,490058
29/09/14,382.899994,397.299988,380.350006,393.25,559728
30/09/14,395.200012,402.200012,388.200012,399.399994,376124
01/10/14,398.25,404.149994,394,395.600006,238231
07/10/14,395.899994,397,384,385.200012,226546
08/10/14,389,393.350006,385.299988,388.899994,488480
09/10/14,391,396.700012,390.25,392.100006,339340
10/10/14,394.450012,394.450012,385.549988,388.899994,250904
13/10/14,385,388,383.299988,386.049988,203092
14/10/14,388.5,394,382.5,391.649994,381233
15/10/14,391.649994,391.649994,391.649994,391.649994,0
16/10/14,390.5,403.5,384,387.5,738250
17/10/14,389.5,392.899994,383.25,391.350006,264368
20/10/14,395,397.25,387.149994,388.649994,235305
21/10/14,391.200012,395.5,388.799988,393.200012,427419
22/10/14,394.5,408.700012,393.25,406,776592
27/10/14,411.299988,414.649994,402.5,404,588124
28/10/14,401.549988,407.799988,398.850006,401.200012,448622
29/10/14,402.899994,405.600006,397.200012,398.25,363060
30/10/14,397.200012,403.5,396.649994,401.5,2382607
31/10/14,404.899994,412.700012,402.950012,406.899994,855704
03/11/14,407.049988,419.799988,407.049988,415.600006,1126340
05/11/14,418.700012,421.049988,411.850006,414.350006,733697
07/11/14,415.700012,420.5,410,418.850006,753295
10/11/14,419.850006,430.799988,418.200012,423.700012,2316881
11/11/14,427.899994,428.649994,414.399994,419.049988,1212710
12/11/14,420.899994,424.5,417.299988,419.25,812174
13/11/14,419.799988,428,416,422.5,922011
14/11/14,423,428.5,419.75,424.850006,728448
17/11/14,425,425.899994,421.049988,424,306188
18/11/14,426,434,423.649994,430.75,972365
19/11/14,431.5,435.399994,418.200012,421.049988,657904
20/11/14,421.899994,428.600006,419.399994,427.149994,448083
21/11/14,427.200012,432,423.5,425.950012,424624
24/11/14,426.899994,432.850006,424.75,430.950012,336671
25/11/14,434,434,414,421.25,402463
26/11/14,418.100006,424.600006,418.100006,422.049988,203803
27/11/14,422,434.700012,422,430.850006,812354
28/11/14,431.700012,442.5,431.5,437.200012,736247
01/12/14,438.5,442.75,432.850006,435.450012,459489
02/12/14,434.100006,440.100006,431.25,437.399994,253708
03/12/14,437.399994,448,437.399994,445.799988,488822
04/12/14,447.399994,459.5,443.799988,454.75,775473
05/12/14,456.899994,460.700012,448.200012,450.799988,368477
08/12/14,451.299988,452.75,435.049988,437.350006,304161
09/12/14,434.200012,444.600006,429,431.350006,382986
10/12/14,428.799988,437,428.799988,435.100006,296420
11/12/14,436,436,423.5,425.200012,264041
12/12/14,428.799988,433,411.600006,413.25,485575
15/12/14,410,418.75,407.799988,414.899994,282230
16/12/14,412,418.5,409.200012,412.5,492062
17/12/14,410,415.200012,396,408.100006,289903
18/12/14,414.399994,426.399994,414.399994,423.950012,576440
19/12/14,426,431.799988,420.299988,422.649994,241303
22/12/14,424.399994,433,424.399994,431.25,528340
23/12/14,431.25,436,422.049988,426.549988,377858
24/12/14,425.649994,430.25,422.5,425.649994,507827
26/12/14,426,428.649994,419.149994,421.549988,250499
29/12/14,421.100006,428.100006,421.049988,427.149994,331039
30/12/14,427.950012,431.899994,423.950012,430.549988,488383
31/12/14,428.600006,438,428.600006,435.549988,596140
01/01/15,434.850006,436.149994,431.25,434.5,154115
02/01/15,437,441.950012,435.600006,438.149994,417037
05/01/15,438,442.399994,435,435.75,166681
06/01/15,433,434.200012,420,422.600006,292656
07/01/15,422.899994,437.049988,415.200012,432.600006,486768
08/01/15,437,442.25,434.399994,440.399994,489479
09/01/15,444.899994,449,439.5,442.049988,579266
12/01/15,442.700012,444.450012,437.049988,439.799988,198923
13/01/15,442,454,438.700012,447.850006,553633
14/01/15,448.5,456.700012,441.75,443.049988,681427
15/01/15,450,453.950012,442.299988,445.799988,416385
16/01/15,444.200012,447.799988,443,444.049988,238104
19/01/15,446,450.899994,443.100006,444.700012,344468
20/01/15,442.600006,451.299988,442.600006,444.75,460994
21/01/15,444.100006,447.649994,438.100006,438.799988,383253
22/01/15,437,446,437,441.600006,414369
23/01/15,444,445.25,438.299988,440.649994,469239
27/01/15,441.049988,446.299988,438.299988,440.149994,456673
28/01/15,441,446.5,437,440.850006,626217
29/01/15,441.450012,453.899994,438.899994,450.25,1366773
30/01/15,453.399994,466.899994,452.25,456.649994,1289784
02/02/15,450.299988,468.299988,450,463.399994,694753
03/02/15,465.899994,471.549988,456.600006,460.25,704835
04/02/15,462.399994,473.899994,453.5,468.950012,851150
05/02/15,467.100006,476.049988,458.25,462.450012,728989
06/02/15,462.899994,466.299988,442.700012,448.75,1729372
09/02/15,445.899994,457.75,444.100006,452.5,613676
10/02/15,451.5,459.75,450.049988,458.100006,560721
11/02/15,459.950012,472,456.5,470.25,305504
12/02/15,473,474.950012,466.799988,471.799988,631334
13/02/15,472.899994,473.600006,463.799988,466.549988,303138
16/02/15,467,469.049988,456.75,458.549988,195677
18/02/15,459.950012,466.649994,453.200012,463.350006,322929
19/02/15,464,467.5,456.200012,461.75,284268
20/02/15,462,469.5,458,466.5,445643
23/02/15,468.5,472,456.200012,459.700012,434664
24/02/15,459.5,466,458.049988,463.549988,315071
25/02/15,463.399994,464.899994,447.350006,451.350006,326556
26/02/15,451,454.899994,439.75,442.25,1161906
27/02/15,443.950012,460.25,441.600006,459.25,482844
28/02/15,null,null,null,null,null
02/03/15,456,467.149994,452,465.399994,507491
03/03/15,466,481.399994,461.100006,479.100006,1103327
04/03/15,482,482,463.25,464.850006,429281
05/03/15,464,471.5,458,466.450012,384906
09/03/15,464,464,452.5,454.149994,151412
10/03/15,454.950012,458.899994,448.100006,449.75,207153
11/03/15,452,453,446.75,449.850006,283857
12/03/15,449.950012,454.600006,447.75,449.5,202250
13/03/15,451.149994,454,436.149994,437.700012,276890
16/03/15,437.200012,438.700012,425.899994,428.950012,420863
17/03/15,430,435,427,430.700012,354798
18/03/15,432,439.200012,430,436.299988,333245
19/03/15,440,441.25,431,433.149994,238753
20/03/15,432,433.5,421,425.100006,419328
23/03/15,426,426.049988,415.450012,419.299988,231006
24/03/15,419.299988,425.600006,417,417.950012,176313
25/03/15,419.600006,422.799988,415,418.700012,263728
26/03/15,417.049988,424.5,414,421.450012,540485
27/03/15,423,428.899994,411.549988,426.75,379977
30/03/15,429,445,425.5,441,594453
31/03/15,443.899994,446.25,435,443.549988,479413
01/04/15,444.950012,444.950012,439.200012,441.100006,205748
06/04/15,442.049988,443,432.100006,437.399994,242177
07/04/15,438,459.049988,435.350006,456.799988,481845
08/04/15,459.799988,460,447.700012,449.049988,354564
09/04/15,451.350006,458,444.25,448.350006,294889
10/04/15,448.950012,456,447.450012,450.350006,221902
13/04/15,450.799988,458.899994,450,452.200012,409208
15/04/15,453.700012,455.899994,439.700012,441.600006,460839
16/04/15,441.600006,448.899994,440.200012,447.700012,276162
17/04/15,449.799988,452.450012,440,442.5,317205
20/04/15,441.899994,442.299988,424.600006,430.200012,421501
21/04/15,428,437,426.350006,430.399994,231079
22/04/15,431,439,426.100006,433.25,218769
23/04/15,435,439,428.549988,432.200012,174602
24/04/15,433.75,434,422,424.75,296531
27/04/15,424.5,424.5,409.200012,412.350006,197379
28/04/15,410.350006,430.649994,408.600006,428.700012,265034
29/04/15,428.950012,438,425.850006,431.600006,239370
30/04/15,431.899994,434.399994,425.649994,426.950012,229628
04/05/15,432.5,443.799988,429.799988,441.549988,257843
05/05/15,444.950012,447.200012,438.649994,439.899994,357688
06/05/15,438,444.950012,425.100006,428.049988,483197
07/05/15,428.600006,434.600006,415.549988,419.649994,406703
08/05/15,420.5,439.149994,420.5,436.100006,375517
11/05/15,438.950012,449,435.899994,445.75,431314
12/05/15,451,451,429.049988,436.100006,888886
13/05/15,437.399994,448.75,437.399994,444.899994,569367
14/05/15,445.75,454.049988,440.600006,443.200012,541635
15/05/15,444.700012,448.899994,441.25,444.100006,191964
18/05/15,445,449.5,440.549988,444.799988,286262
19/05/15,445,455,444,445.700012,534494
20/05/15,446.5,449.75,441,442.25,283235
21/05/15,443,445,436.799988,437.75,229869
22/05/15,439.350006,443.399994,434,434.950012,220878
25/05/15,434.950012,443.149994,432.5,439.649994,348579
26/05/15,439.5,448.600006,439.25,444.549988,801327
27/05/15,441.700012,443.950012,425.049988,428.350006,829516
28/05/15,425.049988,442.899994,425,434.950012,1343952
29/05/15,435,436.5,428.350006,432.25,758379
01/06/15,434.950012,435.399994,427.149994,428.5,264819
02/06/15,429.799988,430.5,415.700012,419.399994,323562
03/06/15,419.450012,420.950012,409.200012,416.75,360684
04/06/15,420,424,415,421.450012,192522
05/06/15,419.899994,428.899994,417,425.25,292967
08/06/15,425.799988,428.350006,403.75,412,692388
09/06/15,414.5,423.5,410,420.200012,503916
10/06/15,421,423.75,414.049988,415.649994,255934
11/06/15,419.5,419.5,404.75,408.649994,610514
12/06/15,408.5,415,403.350006,411.200012,278400
15/06/15,407.549988,414.399994,407.049988,410.200012,348107
16/06/15,410.649994,414.700012,406.799988,410.350006,252213
17/06/15,413,414.799988,406.5,408,303364
18/06/15,408,416.5,406.5,409.950012,901548
19/06/15,412,419.899994,410.549988,417.950012,402791
22/06/15,418.799988,419.5,415.5,417.549988,364213
23/06/15,418.100006,423.5,417.049988,419.100006,317784
24/06/15,419.899994,421.200012,411.25,414.049988,330183
25/06/15,414.049988,414.5,410.5,412.149994,703333
26/06/15,412,417.5,411.049988,414.049988,299211
29/06/15,412,412.600006,404.049988,411.5,313167
30/06/15,410.700012,423,410.700012,420.899994,200767
01/07/15,436,443.799988,432.049988,437.100006,1019711
02/07/15,437,438,431.5,434,207201
03/07/15,434.700012,438,431.5,434.600006,136190
06/07/15,433.299988,446,429,441.299988,300353
07/07/15,439,453,439,449.25,344147
08/07/15,449,449,428.200012,437.950012,343375
09/07/15,438.799988,448.200012,438.799988,442.549988,217263
10/07/15,444.600006,445.450012,438.600006,442.049988,151916
13/07/15,445,445,434,444,217645
14/07/15,444.399994,452,440,449.25,606401
15/07/15,447.549988,462,447.549988,460.200012,617554
16/07/15,461.149994,495,461.149994,487.600006,2096459
17/07/15,489.899994,491.899994,480.5,484.700012,734898
20/07/15,484.700012,512.75,482.5,502.149994,2195791
21/07/15,502.149994,510.799988,491.399994,495.549988,865420
22/07/15,488.299988,522.599976,488.100006,518.950012,1515235
23/07/15,519.150024,526,510.299988,512.75,981063
24/07/15,513.400024,519.75,499,501.649994,487473
27/07/15,500,511.600006,482.950012,500.549988,814075
28/07/15,497,505.25,483.200012,487.200012,692849
29/07/15,492,504.450012,486.049988,499.899994,976490
30/07/15,505,508.899994,497.049988,506.350006,1513739
31/07/15,499,499,487.649994,490,1602029
03/08/15,494.799988,496.200012,481,484.299988,718263
04/08/15,485,495.399994,483.950012,491.700012,745133
05/08/15,494.899994,503.350006,481.149994,483.75,2939965
06/08/15,483.75,499.700012,479.25,483,1568639
07/08/15,483.450012,488.25,472,473.049988,825760
10/08/15,473.899994,477.5,465.299988,469.600006,1346022
11/08/15,473,475.149994,458.350006,469.950012,859689
12/08/15,470.700012,474.75,450,457.200012,564951
13/08/15,457.5,465.649994,450.200012,458.850006,598624
14/08/15,462,473.5,460.049988,469.75,701558
17/08/15,473,477,461.100006,464.450012,316847
18/08/15,467,470,461.25,468.899994,249394
19/08/15,471,472.450012,456.049988,461.25,670179
20/08/15,460.299988,463.5,445.549988,447.600006,399865
21/08/15,441,447.200012,433.350006,445.350006,341917
24/08/15,438,438,382.950012,394.799988,1043025
25/08/15,400.200012,417.600006,372.5,415.350006,1134291
26/08/15,416,416,395.25,398.200012,536023
27/08/15,403,413,400.100006,402.950012,1111333
28/08/15,408,415.850006,404.649994,409,775877
31/08/15,413.950012,413.950012,398.25,399.799988,413006
01/09/15,400,403,389.399994,396.450012,521200
02/09/15,395.299988,401.450012,384.25,388.600006,628010
03/09/15,393,398.049988,387.100006,394.350006,384683
04/09/15,393.899994,393.899994,378,382.799988,505545
07/09/15,385.649994,385.75,374.5,379.5,363478
08/09/15,380,386.25,375,383.799988,484655
09/09/15,389.049988,393.049988,387,391.799988,501829
10/09/15,391.899994,391.899994,380.149994,388.350006,316027
11/09/15,389,393,384.649994,387.049988,407155
14/09/15,387,389.25,380.049988,383.700012,577587
15/09/15,384,387.649994,380.399994,383.149994,533548
16/09/15,388,388,378.25,383.649994,513498
18/09/15,385.200012,400.850006,383.850006,396.149994,807606
21/09/15,396.149994,397.600006,390.25,393.899994,314718
22/09/15,396,400.75,377.799988,382.200012,589754
23/09/15,377,379.549988,370.100006,375.899994,734217
24/09/15,376.149994,383.799988,371.25,380.25,220947
28/09/15,382.549988,385.100006,370.049988,372.399994,305273
29/09/15,370,374.350006,364.100006,370.200012,428438
30/09/15,372,386,370.649994,381.75,440577
01/10/15,385,389,379.850006,382,300140
05/10/15,382.350006,401.700012,382.350006,398.899994,609850
06/10/15,403,410,400,407.100006,656965
07/10/15,403.600006,413.350006,403.600006,405.600006,293557
08/10/15,406.149994,411.600006,396.149994,400.149994,315951
09/10/15,403.700012,411.950012,400,407.350006,510831
12/10/15,408.700012,411.399994,405.600006,407.75,317226
13/10/15,407.149994,415,406.700012,414.299988,313107
14/10/15,415,419,406.100006,410.200012,496924
15/10/15,412,414,409,411.299988,266017
16/10/15,416,419,413.049988,416.799988,495298
19/10/15,416.5,426.700012,413,415.100006,924209
20/10/15,415,422.950012,414,417.799988,306041
21/10/15,418,419.799988,409.950012,412.700012,765437
23/10/15,414,418,411.25,415.649994,488426
26/10/15,416.200012,423.649994,414.850006,421.049988,422240
27/10/15,420.700012,427.700012,417.549988,420.549988,394962
28/10/15,419.5,420,414.149994,416.350006,433524
29/10/15,416.350006,424.600006,411.049988,413.75,675908
30/10/15,414,416.5,405.75,408.450012,707215
02/11/15,408.450012,413.5,403.75,409.100006,820249
03/11/15,413,418.450012,410.25,416.899994,313596
04/11/15,419,422,416,419.049988,265583
05/11/15,419.600006,419.850006,414,415.399994,221836
06/11/15,414.899994,418,406.200012,409.799988,317153
09/11/15,402.049988,422.75,402.049988,419.350006,547133
10/11/15,417.899994,420,409.799988,414.450012,384996
